693nm,691nm,527nm,525nm,340nm,530nm,523nm,532nm,695nm,520nm,534nm,696nm,625nm,623nm,627nm,685nm,629nm,621nm,631nm,537nm,634nm,619nm,800nm,689nm,794nm,821nm,636nm,518nm,795nm,806nm,809nm,812nm,617nm,638nm,801nm,414nm,798nm,584nm,539nm,687nm,582nm,580nm,354nm,827nm,417nm,698nm,578nm,348nm,587nm,640nm,L*,a*,b*,Date
0.0022447810042649,0.0081517128273844,0.61897212266922,0.6084582805633545,0.0071728806942701,0.6339296698570251,0.6022770404815674,0.6505786180496216,0.0005773279699496,0.6072189807891846,0.6670690774917603,0.0004180009418632,0.9172672629356384,0.9267567992210388,0.9071120619773864,0.0608728229999542,0.8946115970611572,0.9351924657821656,0.8802757263183594,0.6816996335983276,0.8636392951011658,0.937755823135376,0.0006947091314941,0.0277568232268095,0.000691334309522,0.0006717181531712,0.845721960067749,0.621002197265625,0.0006868197815492,0.000699721800629,0.000674337032251,0.0006900505977682,0.9360923767089844,0.8267146944999695,0.000705720973201,0.0154296653345227,0.000702619261574,0.8556995987892151,0.6940315961837769,0.0440033748745918,0.849441409111023,0.8434338569641113,0.0004396951408125,0.0006800913834013,0.0365629307925701,0.0003261362435296,0.8376343846321106,0.0006564470240846,0.8615409731864929,0.8059616684913635,88.57,-2.12,44.86,Day2
0.0020213488023728,0.0076074209064245,0.616668164730072,0.6060987114906311,0.0065204626880586,0.6316799521446228,0.5998194217681885,0.6483630537986755,0.0005025675636716,0.6046022176742554,0.6648887395858765,0.0003604857483878,0.9186328053474426,0.9280187487602234,0.9085832238197328,0.0606028772890567,0.896178662776947,0.9363503456115724,0.8819399476051331,0.6795642971992493,0.8653914928436279,0.938852071762085,0.0006019460270181,0.0270393807440996,0.0005986882024444,0.0005808822461403,0.8475422859191895,0.6182070970535278,0.0005945294979028,0.0006060309242457,0.0005836799973621,0.0005973712541162,0.9371581077575684,0.8285874128341675,0.0006113298586569,0.0143068870529532,0.0006088945665396,0.8554773926734924,0.6919418573379517,0.0435138717293739,0.8491238951683044,0.8430213928222656,0.0003771319170482,0.0005886406870558,0.0346068441867828,0.0002796601038426,0.8371304869651794,0.0005672356346622,0.8614146113395691,0.8078728914260864,88.27,-1.99,46.45,Day2
0.0017122271237894,0.0068088537082076,0.6180652379989624,0.6072697639465332,0.0055878632701933,0.6332175731658936,0.6006577014923096,0.6499711275100708,0.0004029885458294,0.6050366759300232,0.6665557026863098,0.0002851072058547,0.9207389950752258,0.9300174117088318,0.9107974767684937,0.0599032714962959,0.898476779460907,0.9382362365722656,0.884314775466919,0.6812961101531982,0.8678169250488281,0.9406911134719848,0.0004784630145877,0.0258124489337205,0.0004755772824864,0.0004603872948791,0.8499820232391357,0.6181713342666626,0.0004718287673313,0.000481342227431,0.0004632310592569,0.0004742506425827,0.939007580280304,0.8310117721557617,0.0004856770683545,0.0125806462019681,0.0004842867492698,0.8570679426193237,0.6937447190284729,0.0425331406295299,0.8507386445999146,0.844668447971344,0.0002951894712168,0.0004671799542848,0.0314979702234268,0.000219269277295,0.8388139605522156,0.0004490486753638,0.862991988658905,0.8102579116821289,89.37,-3.76,50.75,Day2
0.0018285076366737,0.0071148471906781,0.6164424419403076,0.6057694554328918,0.0059466646052896,0.631523847579956,0.5993304252624512,0.6482424139976501,0.0004400540783535,0.6039050817489624,0.664799153804779,0.0003129793913103,0.9198043346405028,0.9291218519210817,0.9098235964775084,0.0602165795862674,0.8974754810333252,0.9373827576637268,0.88329017162323,0.6795114278793335,0.8667817711830139,0.9398493766784668,0.0005245760548859,0.02630958519876,0.0005215147393755,0.0005052990163676,0.848953127861023,0.6172690391540527,0.0005176159902475,0.0005278878379613,0.0005081639974378,0.0005201621097512,0.9381496906280518,0.8300025463104248,0.0005325804231688,0.0132686728611588,0.0005307874525897,0.855935275554657,0.6919281482696533,0.0429498292505741,0.8495609164237976,0.8434410691261292,0.0003255553310737,0.0005124777089804,0.032754112035036,0.0002415250637568,0.8375362157821655,0.0004930571885779,0.8618979454040527,0.8092789053916931,87.42,-2.81,48.75,Day2
0.0018892013467848,0.0072707305662333,0.6172065138816833,0.606547474861145,0.0061243916861712,0.6322736740112305,0.600135326385498,0.6489837765693665,0.0004593928460963,0.6047563552856445,0.6655317544937134,0.000327679910697,0.9194484949111938,0.9287940263748168,0.9094393849372864,0.060310274362564,0.8970654010772705,0.9370830059051514,0.8828540444374084,0.680232048034668,0.8663222789764404,0.9395668506622314,0.000548320589587,0.0265298876911401,0.000545214745216,0.0005285053048282,0.8484755754470825,0.6181725263595581,0.0005412170430645,0.0005518660182133,0.0005313460133038,0.0005438740481622,0.9378766417503356,0.8295114636421204,0.0005567475454881,0.0135807627812027,0.0005547881009988,0.8560738563537598,0.6926367878913879,0.0431072078645229,0.8497297763824463,0.8436400294303894,0.0003413899103179,0.0005358660710044,0.0333131365478038,0.0002533150254748,0.8377638459205627,0.0005158426356501,0.8620060682296753,0.8087781667709351,88.13,-2.76,48.21,Day2
0.0018362550763413,0.0071380697190761,0.6154600977897644,0.6048158407211304,0.0059719965793192,0.6305304765701294,0.5984153747558594,0.6472468972206116,0.000442551827291,0.6030253171920776,0.6638045310974121,0.0003147889510728,0.9198368191719056,0.9291406273841858,0.9098706841468812,0.0602982714772224,0.8975394368171692,0.9373889565467834,0.883373498916626,0.6785194277763367,0.8668873310089111,0.939845085144043,0.000527772353962,0.0263704657554626,0.0005246760556474,0.0005083943833597,0.8490817546844482,0.616432785987854,0.0005207872018218,0.0005311249988153,0.0005112664075568,0.0005233395495451,0.9381347298622132,0.8301553726196289,0.0005358461639843,0.0133286714553833,0.000533978047315,0.855602502822876,0.6909378170967102,0.0430237837135791,0.8491936326026917,0.8430374264717102,0.0003275955677963,0.0005156022380106,0.0328642278909683,0.0002429514715913,0.8370959162712097,0.0004960802034474,0.86159747838974,0.809456467628479,88.22,-2.36,48.34,Day2
0.00182833627332,0.0071175787597894,0.6152286529541016,0.6045867204666138,0.0059497044421732,0.6302987337112427,0.598188042640686,0.6470152139663696,0.0004400780017022,0.6027964353561401,0.663573145866394,0.0003129044489469,0.9198647737503052,0.9291648864746094,0.9099023938179016,0.0602893866598606,0.8975749015808105,0.9374095797538756,0.883412778377533,0.678288996219635,0.8669304847717285,0.939862847328186,0.0005247751832939,0.026343123987317,0.000521681329701,0.00050545996055,0.8491283655166626,0.6162024736404419,0.0005178069113753,0.0005280972109176,0.0005083367577753,0.0005203386535868,0.9381498098373412,0.8302052021026611,0.0005327934050001,0.013291816227138,0.0005309435655362,0.8555173873901367,0.6907082796096802,0.0430060252547264,0.8491002917289734,0.8429356813430786,0.0003255892079323,0.0005126451724208,0.0327985845506191,0.000241439891397,0.8369860649108887,0.0004931956063956,0.8615204095840454,0.8095090389251709,87.87,-2.34,48.37,Day2
0.0019184584962204,0.0073450547643005,0.6170461177825928,0.6064106225967407,0.006213785149157,0.6320981979370117,0.6000320911407471,0.6488000154495239,0.0004689454508479,0.6046932935714722,0.6653407216072083,0.0003349271137267,0.9192041158676147,0.9285627603530884,0.9091815948486328,0.0603684671223163,0.896796703338623,0.9368653893470764,0.8825747966766357,0.680033266544342,0.8660351037979126,0.9393548369407654,0.0005602272576652,0.0266412366181612,0.0005570850917138,0.0005401233211159,0.8481844067573547,0.618155837059021,0.0005530497292056,0.0005638856673613,0.0005429617594927,0.0005557375843636,0.9376633167266846,0.829219400882721,0.0005688579985871,0.0137471221387386,0.0005668003577739,0.8558728694915771,0.6924294829368591,0.0431937687098979,0.8495261669158936,0.8434330821037292,0.0003493032127153,0.0005475747748278,0.0336117967963218,0.0002591303491499,0.8375534415245056,0.0005272346315905,0.8618066906929016,0.8084877729415894,87.44,-2.63,47.81,Day2
0.0014041208196431,0.005968696437776,0.6143325567245483,0.6034221649169922,0.0046667368151247,0.6295865774154663,0.5966089367866516,0.6463989019393921,0.0003101595211774,0.6006726026535034,0.663042426109314,0.0002156350237783,0.9229746460914612,0.9320834279060364,0.913205623626709,0.0593156293034553,0.9010420441627502,0.9401322603225708,0.8870376944541931,0.6778593063354492,0.8706803917884827,0.9424896836280824,0.0003652333398349,0.0245246794074773,0.0003626658290158,0.0003501091850921,0.8529520034790039,0.6134483814239502,0.0003594756126403,0.0003670984006021,0.0003528879897203,0.0003613721055444,0.9407619833946228,0.8340598344802856,0.000370507070329,0.0108976643532514,0.0003698062500916,0.856694221496582,0.690386176109314,0.0415768921375274,0.8502111434936523,0.8439890742301941,0.0002210000384366,0.0003558706084731,0.0283637586981058,0.0001640784175833,0.8379901647567749,0.000340939121088,0.8627743721008301,0.8133587837219238,86.84,-4.2,54.21,Day2
0.0011792806908488,0.0053178472444415,0.6096695065498352,0.5986952185630798,0.003985655028373,0.6249973773956299,0.5917514562606812,0.6418557167053223,0.0002464334247633,0.5955736637115479,0.6585488319396973,0.0001686707837507,0.9249281287193298,0.9338723421096802,0.915327250957489,0.0588787943124771,0.9033228754997252,0.9417583346366882,0.8894815444946289,0.6734340190887451,0.8732767701148987,0.9440197348594666,0.0002882225671783,0.0234764777123928,0.0002859254309441,0.0002753507869783,0.8556729555130005,0.6080761551856995,0.0002831951132975,0.0002894681238103,0.0002779699862003,0.000284712499706,0.9422422647476196,0.8368818759918213,0.0002922263520304,0.0096238171681761,0.0002918905520346,0.8558714389801025,0.6860302686691284,0.0408102385699749,0.8492043018341064,0.8427973389625549,0.000171401159605,0.0002802972740028,0.0259032770991325,0.0001271295623155,0.8366204500198364,0.0002677481679711,0.8621348738670349,0.8162605166435242,84.76,-4.03,56.77,Day2
0.0014254488050937,0.0060238502919673,0.6185380220413208,0.6075261831283569,0.0047168377786874,0.6338298916816711,0.6005882620811462,0.6506537199020386,0.0003159678890369,0.60455721616745,0.6672986745834351,0.0002201346360379,0.922903299331665,0.9320580959320068,0.9130861163139344,0.0591762885451316,0.900867521762848,0.940149188041687,0.8868013620376587,0.6821076273918152,0.8703739643096924,0.9425464272499084,0.0003717340296134,0.0245375651866197,0.0003692179743666,0.0003565234364941,0.852572500705719,0.6172155141830444,0.0003659404756035,0.0003736523794941,0.0003592726134229,0.000367935426766,0.9408639669418336,0.8336046934127808,0.0003771216724999,0.0109382970258593,0.0003764850262086,0.8583095073699951,0.69463050365448,0.0415048599243164,0.8519721031188965,0.8459011912345886,0.0002254386927234,0.0003623369848355,0.0284308046102523,0.0001676783285802,0.8400511741638184,0.0003472810785751,0.8642515540122986,0.8128277063369751,89.09,-5.4,55.1,Day2
0.0011143749579787,0.0051192780956625,0.6098173260688782,0.5987789630889893,0.0037835305556654,0.6251857280731201,0.5917371511459351,0.6420631408691406,0.0002286572562297,0.5954350829124451,0.6587721109390259,0.0001557713112561,0.9254849553108216,0.93439781665802,0.9159153699874878,0.0586419813334941,0.9039363861083984,0.942251443862915,0.8901182413101196,0.673675537109375,0.8739292621612549,0.9444990158081056,0.0002667165535967,0.0231054797768592,0.0002645307395141,0.0002545458555687,0.8563313484191895,0.6077922582626343,0.000261922716163,0.0002677951415535,0.0002570907527115,0.0002633449912536,0.9427230954170228,0.8375372290611267,0.0002703685313463,0.0092198951169848,0.0002701603225432,0.8561812043190002,0.6862916946411133,0.0404924340546131,0.8495132327079773,0.8431078791618347,0.0001577790681039,0.0002592407690826,0.0251013487577438,0.0001170624818769,0.8369346261024475,0.0002474139619152,0.8624486327171326,0.8169056177139282,83.58,-4.58,58.06,Day2
0.001901201554574,0.0072985514998435,0.6197313070297241,0.6090062856674194,0.0061470670625567,0.6348247528076172,0.6025122404098511,0.6515442132949829,0.0004628018359653,0.6070671081542969,0.6680954694747925,0.0003304411948192,0.919491171836853,0.9288596510887146,0.9094582796096802,0.0602237582206726,0.8970558047294617,0.937169313430786,0.8828123807907104,0.6827939748764038,0.866243302822113,0.9396754503250122,0.0005519640981219,0.0265225563198328,0.0005489166942425,0.0005321592907421,0.8483564257621765,0.6204016208648682,0.0005448602023534,0.0005555479438044,0.0005349584389477,0.0005476029473356,0.9380136132240297,0.8293501138687134,0.0005604671314358,0.0135796573013067,0.0005585672333836,0.85711270570755,0.6951993703842163,0.0430533997714519,0.8508546352386475,0.8448542356491089,0.0003440273285377,0.0005395339103415,0.0333034321665763,0.0002555706596467,0.8390658497810364,0.0005194860277697,0.8629635572433472,0.8085739612579346,90.12,-3.44,48.82,Day2
0.0020476847421377,0.0076568773947656,0.6253269910812378,0.6145364046096802,0.0065587470307946,0.6404207944869995,0.607974648475647,0.6571238040924072,0.0005099732661619,0.612523078918457,0.6736470460891724,0.0003668524441309,0.9185349941253662,0.928020179271698,0.9083815813064576,0.0602104030549526,0.8958572745323181,0.9364429712295532,0.8814835548400879,0.6883034110069275,0.8647811412811279,0.939030647277832,0.0006092773983255,0.0269214138388633,0.0006062649190425,0.000588379567489,0.8467710614204407,0.6258352994918823,0.0006018898566253,0.0006134145660325,0.0005910393083468,0.000604975677561,0.9374344348907472,0.8276489973068237,0.0006187850958667,0.0142300501465797,0.0006166729726828,0.8587918877601624,0.7006706595420837,0.0432353615760803,0.8527355194091797,0.8469425439834595,0.000382862315746,0.0005961449933238,0.034446470439434,0.0002849631418939,0.8413577079772949,0.0005747973336838,0.8644483685493469,0.8067659139633179,90.9,-4.77,48.81,Day2
0.0018281342927366,0.007105085067451,0.6220059394836426,0.6111783385276794,0.0059209121391177,0.6371496915817261,0.604541003704071,0.6538879871368408,0.0004391401598695,0.6089454889297485,0.6704499125480652,0.0003126697556581,0.9199127554893494,0.9292821288108826,0.9098775386810304,0.059944774955511,0.8974635004997253,0.937589466571808,0.8832024931907654,0.6851567029953003,0.8666049242019653,0.9401053190231324,0.0005223642219789,0.0261799376457929,0.0005194536061026,0.0005033272318542,0.8486799597740173,0.6220999956130981,0.0005154584650881,0.0005256471340544,0.0005061192205175,0.0005181261221878,0.938467264175415,0.8296270966529846,0.0005303343641571,0.0131338974460959,0.0005287645617499,0.8581690788269043,0.6975738406181335,0.0427336283028125,0.8519842028617859,0.8460620045661926,0.0003245351836085,0.0005104636657051,0.0324951186776161,0.0002413696929579,0.8403524160385132,0.0004912388394586,0.8639532327651978,0.8087984919548035,89.9,-4.6,50.44,Day2
0.001508588087745,0.0062548839487135,0.6196013689041138,0.6086228489875793,0.0049660331569612,0.6348638534545898,0.6017426252365112,0.6516703963279724,0.0003405119641683,0.6058015823364258,0.6682979464530945,0.0002384196268394,0.9222699999809264,0.931473433971405,0.9124033451080322,0.0593432672321796,0.9001393914222717,0.9396132826805116,0.8860278129577637,0.6830846667289734,0.869559645652771,0.942038357257843,0.0004015514277853,0.024899149313569,0.0003989482938777,0.0003855373070109,0.8517271876335144,0.6185621619224548,0.0003955105203203,0.0004037283360958,0.0003883164317812,0.0003976508742198,0.9403684139251708,0.8327364921569824,0.0004074451280757,0.0113967172801494,0.0004066443652845,0.8584153652191162,0.6955847144126892,0.0417755059897899,0.8521214723587036,0.8460936546325684,0.0002448756422381,0.000391635519918,0.0292960219085216,0.0001821613986976,0.8402844667434692,0.0003757148515433,0.8643131852149963,0.8119438886642456,89.81,-5.28,54.12,Day2
0.0013382548931986,0.0057813730090856,0.613727331161499,0.6027793884277344,0.0044658305123448,0.6290106177330017,0.5959053039550781,0.6458396911621094,0.0002910479961428,0.5998817086219788,0.6624990701675415,0.0002015032659983,0.9235491156578064,0.932616889476776,0.913821816444397,0.0591662153601646,0.9016959071159364,0.940624475479126,0.8877292275428772,0.6773355603218079,0.8714049458503723,0.942960262298584,0.0003419873246457,0.0242186952382326,0.0003395059611648,0.00032753314008,0.8537006974220276,0.6125575304031372,0.0003364395815879,0.0003436595143284,0.0003302686091046,0.0003382350550964,0.9412257075309752,0.8348251581192017,0.0003468752256594,0.0105173392221331,0.0003463054308667,0.856756329536438,0.6898829936981201,0.0413416661322116,0.8502458333969116,0.8439970016479492,0.0002059740072581,0.0003330573963467,0.027636170387268,0.0001529302680864,0.8379729390144348,0.0003188344126101,0.8628650307655334,0.8141343593597412,86.81,-4.36,55.12,Day2
0.0013497491599991,0.005817003082484,0.6129744052886963,0.6020528078079224,0.0045017073862254,0.6282468438148499,0.5952156782150269,0.645073413848877,0.0002943458384834,0.5992286205291748,0.6617332100868225,0.0002038891107076,0.923553466796875,0.932611644268036,0.9138365387916564,0.0592553429305553,0.901723325252533,0.9406107068061828,0.8877717852592468,0.676571249961853,0.8714655637741089,0.9429392218589784,0.000346037762938,0.0243001095950603,0.0003435261896811,0.000331453687977,0.8537805676460266,0.6119488477706909,0.000340451253578,0.0003477510472293,0.0003342005657032,0.0003422637528274,0.9411970376968384,0.8349258899688721,0.0003510035166982,0.0105943894013762,0.0003503801708575,0.856509804725647,0.6891194581985474,0.0414301268756389,0.8499727845191956,0.8436959385871887,0.0002085417654598,0.0003370215708855,0.0277853403240442,0.0001547968713566,0.8376432061195374,0.0003226659318897,0.8626429438591003,0.8142569065093994,87.97,-3.95,54.69,Day2
0.0015318132936954,0.0063213277608156,0.6182311773300171,0.6073063611984253,0.0050411717966198,0.6334681510925293,0.6004992723464966,0.6502652168273926,0.0003476126294117,0.6046316623687744,0.666887640953064,0.0002436346258036,0.9220923781394958,0.9312921762466432,0.9122301936149596,0.0594724975526332,0.8999751806259155,0.9394298791885376,0.8858755230903625,0.6816712021827698,0.8694248199462891,0.9418475031852722,0.0004104278923477,0.0250357706099748,0.000407766259741,0.0003941385657526,0.8516141176223755,0.6174802184104919,0.0004043076187372,0.0004126855637878,0.00039694015868,0.0004064633976668,0.9401631355285645,0.8326492309570312,0.0004164742131251,0.0115567883476614,0.0004155727510806,0.8578047752380371,0.6941663026809692,0.0419143587350845,0.8514658212661743,0.8453903198242188,0.0002505789743736,0.0004003252834081,0.0296000279486179,0.0001862778153736,0.8395335078239441,0.0003841203288175,0.8637441396713257,0.8118851184844971,89.57,-4.69,53.37,Day2
0.0015759959351271,0.0064388951286673,0.6199727058410645,0.6090341806411743,0.0051699434407055,0.6352055072784424,0.6022162437438965,0.6519951820373535,0.0003608407860156,0.6063602566719055,0.6686068773269653,0.0002536117390263,0.9217140674591064,0.9309552907943726,0.9118090867996216,0.0594843290746212,0.8995111584663391,0.9391332864761353,0.8853658437728882,0.6833748817443848,0.8688688278198242,0.941577970981598,0.0004264085728209,0.0251873321831226,0.0004237291577737,0.0004097312921658,0.8510162830352783,0.619218111038208,0.0004201700503472,0.0004288029449526,0.0004125319537706,0.0004224150034133,0.9399130344390868,0.8320127725601196,0.0004327207570895,0.0117757683619856,0.0004317689163144,0.8582700490951538,0.6958552598953247,0.0419957004487514,0.8519953489303589,0.8459855318069458,0.000261130335275,0.0004160602984484,0.0300057101994752,0.000194223888684,0.8401933908462524,0.0003994237922597,0.8641474843025208,0.811213493347168,89.48,-5.09,53.24,Day2
0.0012492958921939,0.0055243638344109,0.606834352016449,0.5960234999656677,0.0042200377210974,0.6220666170120239,0.5892975330352783,0.6388713121414185,0.0002666006039362,0.5933476686477661,0.6555196046829224,0.0001833087299019,0.923758029937744,0.932752251625061,0.9141058325767516,0.0591510832309722,0.9020622968673706,0.9406912922859192,0.888184666633606,0.6703623533248901,0.8719571828842163,0.942961573600769,0.0003132722340524,0.0238762497901916,0.0003108101955149,0.0002995263785123,0.8543512225151062,0.6061158180236816,0.0003079664311371,0.0003146922972518,0.0003022619348485,0.0003095041029155,0.941152274608612,0.8355734348297119,0.0003176459867972,0.0101284086704254,0.000317132769851,0.8539754152297974,0.6829113960266113,0.0411689653992652,0.8472229242324829,0.8407252430915833,0.0001872367138275,0.0003047646605409,0.0269022285938262,0.000138581264764,0.8344597816467285,0.0002913361240644,0.8603162169456482,0.8149774670600891,77.7,-3.05,54.69,Day2
0.0010193901835009,0.0048288092948496,0.6035637855529785,0.5926097631454468,0.0035023347008973,0.6189144849777222,0.5856453776359558,0.635787844657898,0.0002036538353422,0.5893372297286987,0.6525042057037354,0.0001375390420434,0.9262666702270508,0.93507319688797,0.9168065786361694,0.058579996228218,0.904941201210022,0.9428252577781676,0.8912445306777954,0.6674332022666931,0.8751814365386963,0.9449978470802308,0.0002371242153458,0.0226627644151449,0.0002350239810766,0.0002258590975543,0.8577024340629578,0.6016932725906372,0.0002326508983969,0.0002379878715146,0.0002283209032611,0.0002338738995604,0.9431579113006592,0.8390209674835205,0.0002402971294941,0.0087178014218807,0.0002401432138867,0.8540948629379272,0.6800724267959595,0.0402329489588737,0.8471983671188354,0.840558648109436,0.0001389371900586,0.0002302036300534,0.0241039767861366,0.0001028412152663,0.8341566920280457,0.0002193324326071,0.8605825901031494,0.8184942603111267,79.15,-3.29,58.21,Day2
0.0009673614404164,0.0046636275947093,0.6027184724807739,0.5917298793792725,0.0033388484735041,0.6180973052978516,0.5847062468528748,0.6349861025810242,0.0001900351780932,0.5883077383041382,0.651717483997345,0.0001277549163205,0.9268442988395692,0.9356070756912231,0.9174288511276244,0.0584236718714237,0.9056050181388856,0.94331556558609,0.891950249671936,0.6666662693023682,0.8759250640869141,0.945465326309204,0.0002207681682193,0.0223561879247427,0.0002187564386986,0.0002100726560456,0.8584752082824707,0.6005592346191406,0.000216493877815,0.0002215196145698,0.0002124592574546,0.0002176427515223,0.943617820739746,0.8398153781890869,0.0002236857835669,0.0083895400166511,0.0002236017753602,0.854072093963623,0.6793261766433716,0.0399884320795536,0.8471392393112183,0.8404636979103088,0.00012869638158,0.0002142079611076,0.0234356764703989,9.52568298089318e-05,0.8340277075767517,0.0002039178943959,0.8605970144271851,0.8193037509918213,78.77,-3.38,59.08,Day2
0.0010624034330248,0.0049633895978331,0.6048047542572021,0.5938587188720703,0.003634430700913,0.6201431751251221,0.5869175791740417,0.6370102763175964,0.0002150029031326,0.5906609892845154,0.6537191867828369,0.0001457411999581,0.9258852005004884,0.934726059436798,0.9163901209831238,0.0586886703968048,0.9044911861419678,0.9425118565559388,0.8907601833343506,0.6686360239982605,0.8746647834777832,0.9447051882743835,0.000250701297773,0.022900903597474,0.0002485384466126,0.0002389872388448,0.8571588397026062,0.6030764579772949,0.0002460725663695,0.0002516640524845,0.0002415004564682,0.0002473682106938,0.9428775906562804,0.8384551405906677,0.0002540926798246,0.0089735807850956,0.0002538839471526,0.8544062376022339,0.6812627911567688,0.0404142998158931,0.847557783126831,0.8409662842750549,0.0001474977179896,0.0002434983180137,0.0246181804686784,0.0001092173115466,0.8346105813980103,0.0002321645006304,0.8608464002609253,0.8179107904434204,80.58,-3.35,57.68,Day2
0.0010193901835009,0.0048288092948496,0.6035637855529785,0.5926097631454468,0.0035023347008973,0.6189144849777222,0.5856453776359558,0.635787844657898,0.0002036538353422,0.5893372297286987,0.6525042057037354,0.0001375390420434,0.9262666702270508,0.93507319688797,0.9168065786361694,0.058579996228218,0.904941201210022,0.9428252577781676,0.8912445306777954,0.6674332022666931,0.8751814365386963,0.9449978470802308,0.0002371242153458,0.0226627644151449,0.0002350239810766,0.0002258590975543,0.8577024340629578,0.6016932725906372,0.0002326508983969,0.0002379878715146,0.0002283209032611,0.0002338738995604,0.9431579113006592,0.8390209674835205,0.0002402971294941,0.0087178014218807,0.0002401432138867,0.8540948629379272,0.6800724267959595,0.0402329489588737,0.8471983671188354,0.840558648109436,0.0001389371900586,0.0002302036300534,0.0241039767861366,0.0001028412152663,0.8341566920280457,0.0002193324326071,0.8605825901031494,0.8184942603111267,79.15,-3.29,58.21,Day2
0.0011374456807971,0.0051929098553955,0.6035248041152954,0.5927039980888367,0.0038790081162005,0.6187846660614014,0.585936963558197,0.6356070637702942,0.0002356554032303,0.589879035949707,0.6522771120071411,0.0001606481237104,0.9247995615005492,0.93369859457016,0.9152449369430542,0.0589554496109485,0.9032959342002868,0.9415441751480104,0.8895163536071777,0.6671537756919861,0.8733833432197571,0.943756937980652,0.0002759746857918,0.0233386922627687,0.0002736558963079,0.0002633731346577,0.8558579683303833,0.6025251150131226,0.0002710501721594,0.0002771102881524,0.0002660057216417,0.0002724066434893,0.941913604736328,0.8371492624282837,0.0002797465131152,0.0094865057617425,0.000279390689684,0.8532171845436096,0.6797369718551636,0.0407889708876609,0.8463361263275146,0.8397082686424255,0.0001633880456211,0.0002681934856809,0.0256479233503341,0.0001208255634992,0.8333165049552917,0.0002559632121119,0.8596843481063843,0.8166113495826721,76.33,-2.64,55.8,Day2
0.0010979017242789,0.0050684586167335,0.608025312423706,0.597028374671936,0.0037394736427813,0.6233757138252258,0.5900325775146484,0.6402430534362793,0.0002244289935333,0.5937581062316895,0.6569453477859497,0.0001526607229607,0.925441026687622,0.934342086315155,0.9158833026885986,0.0586379505693912,0.9039185047149658,0.9421852231025696,0.8901158571243286,0.6718465089797974,0.8739448189735413,0.9444190263748168,0.0002618535654619,0.0230343751609325,0.0002596699632704,0.0002498070534784,0.8563666343688965,0.6061484813690186,0.0002571054501459,0.0002628891961649,0.0002523500588722,0.0002584719914011,0.9426239132881165,0.8375929594039917,0.0002654144482221,0.0091534899547696,0.0002652110706549,0.8553853034973145,0.6844590902328491,0.0404565259814262,0.8486553430557251,0.842186450958252,0.0001546403509564,0.0002544483286328,0.0249735191464424,0.0001146301874541,0.8359518051147461,0.000242760463152,0.861711859703064,0.8169819116592407,80.39,-4.25,57.86,Day2
0.0009173493599519,0.0044969022274017,0.6094672679901123,0.5982159376144409,0.0031602354720234,0.6249806880950928,0.5908505916595459,0.6419355869293213,0.0001766186323948,0.5941290855407715,0.6587140560150146,0.0001183463609777,0.9277806282043456,0.9365444183349608,0.9183624386787416,0.0579521059989929,0.9065176844596864,0.9442474246025084,0.8928311467170715,0.6736980676651001,0.8767520189285278,0.9464274644851683,0.0002040419785771,0.0219198986887931,0.0002022024709731,0.0001940521178767,0.8592261075973511,0.605999231338501,0.0002000035456148,0.0002046873560175,0.0001963100658031,0.0002011584874708,0.9446510076522828,0.8404718637466431,0.0002067163295578,0.0079511823132634,0.0002067973546218,0.8572987914085388,0.6864001750946045,0.0395001173019409,0.8505926132202148,0.8441552519798279,0.0001185007276944,0.0001979522785404,0.0225153099745512,8.80251609487459e-05,0.8379547595977783,0.0001883452641777,0.8636126518249512,0.8198531270027161,84.81,-5.77,62.13,Day2
0.0008104494772851,0.0041480553336441,0.5988751649856567,0.5877947807312012,0.0028416572604328,0.6143393516540527,0.5806024074554443,0.6312770247459412,0.0001504193205619,0.5839217901229858,0.6480589509010315,9.954351116903126e-05,0.9288498759269714,0.9374494552612304,0.9196017980575562,0.0579626746475696,0.90793776512146,0.944997012615204,0.8944470286369324,0.6630766987800598,0.8785755038261414,0.9470603466033936,0.0001734486868372,0.0213754698634147,0.0001717108098091,0.0001644897856749,0.8612505197525024,0.5958471894264221,0.000169799051946,0.0001739035797072,0.0001666172029217,0.0001707270275801,0.945180118083954,0.8426910638809204,0.000175649751327,0.0073778601363301,0.0001757243007887,0.8536990880966187,0.6758084297180176,0.0392196848988533,0.846606969833374,0.8397722244262695,9.936426795320584e-05,0.0001679790293565,0.0213298927992582,7.35121502657421e-05,0.8331828117370605,0.0001594419154571,0.8603836297988892,0.8222580552101135,78.46,-3.27,61.71,Day2
